Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
NCI31,OUT013,857.04755
FDK14,OUT049,1207.5381
NCR06,OUT045,720.17163
NCF54,OUT049,3101.4753
DRG23,OUT010,233.18863
FDD53,OUT046,776.94995
NCM31,OUT027,3407.578
FDT16,OUT017,4500.002
FDR40,OUT035,1266.0046
DRG25,OUT017,3075.4673
FDT10,OUT035,1015.9308
FDY32,OUT013,3001.5278
FDN50,OUT035,1958.5325
FDZ35,OUT019,178.77628
NCP54,OUT045,1666.7427
NCD07,OUT035,1867.3068
FDS02,OUT018,3223.372
DRN59,OUT018,754.39746
DRB24,OUT013,2910.098
FDP37,OUT027,4422.3677
DRB01,OUT018,2597.3374
FDR47,OUT046,3513.3945
NCM31,OUT010,247.8829
NCF06,OUT027,7000.983
NCV17,OUT027,3572.5054
FDS10,OUT049,2975.4443
FDN52,OUT035,1163.3352
FDZ48,OUT013,1672.6425
FDJ48,OUT049,4406.2236
DRB13,OUT027,4941.7656
FDV59,OUT017,3433.5588
FDL32,OUT035,1777.0664
FDZ12,OUT035,2000.2992
NCR06,OUT027,1344.306
FDP51,OUT017,1580.049
FDY22,OUT013,2265.6926
FDZ38,OUT049,2508.448
NCO54,OUT035,973.1599
FDR23,OUT035,2997.5215
FDM38,OUT049,942.8241
FDS25,OUT013,2094.4644
FDZ22,OUT013,1475.7584
FDZ20,OUT019,688.35516
FDD45,OUT010,223.71745
FDN03,OUT049,4737.2354
NCW30,OUT046,3653.494
FDY24,OUT027,1561.1869
FDJ26,OUT019,577.1562
FDM15,OUT049,2426.2993
NCW54,OUT027,1727.7745
FDA23,OUT045,1439.6111
FDA39,OUT019,77.121925
FDZ12,OUT017,2088.529
NCB42,OUT046,2159.1965
FDL16,OUT046,861.6496
FDO24,OUT019,450.41272
NCP42,OUT046,2629.859
FDR19,OUT018,2186.26
DRL01,OUT045,4138.714
FDV37,OUT046,3644.532
FDI41,OUT010,298.17957
FDF58,OUT049,1121.1621
NCF43,OUT018,1717.8259
FDN02,OUT049,3495.4473
NCP41,OUT035,2000.7699
NCY17,OUT027,1936.3356
FDL58,OUT027,7414.648
NCA30,OUT027,4751.0728
FDE46,OUT018,2225.539
FDY38,OUT035,4070.468
NCH29,OUT027,2685.9114
FDO20,OUT045,4797.954
FDP44,OUT018,1297.1705
FDM02,OUT027,2878.7253
FDJ14,OUT027,2623.1833
FDH04,OUT010,155.88351
DRK23,OUT046,3924.6128
NCW05,OUT046,1724.515
FDF12,OUT049,2377.388
FDL51,OUT019,490.1644
FDN03,OUT018,4336.4277
DRJ37,OUT049,2316.4795
FDM12,OUT019,370.08505
FDA16,OUT045,3020.4766
NCB07,OUT017,2833.5415
NCI17,OUT019,146.30907
FDR51,OUT046,2577.7834
FDJ55,OUT045,3549.0874
NCZ17,OUT013,784.6235
FDU25,OUT013,1150.3706
NCG18,OUT045,1382.5312
DRM11,OUT017,4376.5376
FDH16,OUT035,1388.133
FDZ04,OUT018,660.1435
NCX53,OUT035,2617.0286
FDX38,OUT027,1700.103
FDX09,OUT046,2974.3472
NCW05,OUT018,1830.0497
NCS41,OUT017,2703.946
FDI26,OUT046,3430.4128
NCZ41,OUT027,3458.5535
NCK06,OUT046,1754.1768
FDX23,OUT027,2386.2888
NCA42,OUT046,2267.852
FDC20,OUT049,821.5265
DRC49,OUT018,1845.9796
FDX01,OUT013,2083.1533
FDC08,OUT045,4184.757
FDC02,OUT017,4814.2095
FDK10,OUT045,2545.4048
DRC24,OUT013,2950.8813
FDW16,OUT019,189.77856
NCU06,OUT018,3115.1963
DRA59,OUT045,2618.1943
FDR24,OUT019,181.5111
DRL35,OUT018,700.1208
FDA49,OUT013,1455.0555
NCC55,OUT046,675.11365
DRD24,OUT019,288.6202
NCE55,OUT049,2583.703
FDT33,OUT045,2546.9067
NCT53,OUT013,2557.9722
FDS26,OUT046,4277.1255
FDL22,OUT018,1324.0674
FDP44,OUT017,1726.3776
FDC52,OUT018,2286.4634
FDI53,OUT010,380.1982
FDZ23,OUT046,3371.4023
NCT18,OUT013,2962.8672
FDR13,OUT046,2414.7517
FDB09,OUT010,248.60588
FDZ60,OUT013,1591.5303
FDB11,OUT046,3078.775
FDC10,OUT018,1922.3024
FDW56,OUT035,3353.648
FDK14,OUT027,2746.4197
DRE27,OUT027,3393.8953
FDA38,OUT017,4389.7104
FDT11,OUT045,2943.523
FDP15,OUT035,5023.311
FDV27,OUT035,1208.3822
FDS36,OUT027,2855.5044
FDY40,OUT027,1351.4265
NCF19,OUT049,897.7723
FDF53,OUT045,2574.667
FDS14,OUT027,3951.5432
FDE56,OUT046,1085.8511
FDZ19,OUT035,3042.4092
FDZ46,OUT013,1920.4894
FDR16,OUT046,3372.718
FDG29,OUT018,530.83057
NCE30,OUT017,2955.288
FDZ40,OUT046,917.85016
FDG58,OUT018,2387.6987
DRH03,OUT013,1265.6638
FDZ47,OUT045,1663.6333
FDV04,OUT018,1556.0211
FDZ10,OUT018,1830.0791
FDG46,OUT017,1966.8633
NCF07,OUT045,1334.1415
FDY44,OUT035,3680.555
FDB21,OUT013,4758.53
FDS20,OUT035,3091.7417
FDS49,OUT049,1167.0325
FDX55,OUT027,7040.5845
NCQ02,OUT018,2438.8325
FDR25,OUT013,4610.7124
DRG39,OUT045,913.7537
FDB46,OUT046,3256.5107
NCC30,OUT018,2395.995
FDE58,OUT035,2295.6567
FDC05,OUT019,388.38397
FDY15,OUT046,2274.888
FDG14,OUT046,2921.638
FDL08,OUT049,4712.8145
FDQ47,OUT013,926.9916
FDN12,OUT035,1510.9951
FDW10,OUT013,3324.845
FDD02,OUT035,2172.6282
FDX35,OUT010,564.33105
FDT35,OUT046,3204.549
DRN47,OUT019,524.0769
FDB11,OUT010,401.93198
FDN20,OUT045,2547.4404
FDB59,OUT035,4077.112
FDJ58,OUT045,2172.6487
FDU60,OUT046,3144.1267
FDS03,OUT049,1033.4536
FDU40,OUT019,407.44394
DRH15,OUT049,821.6189
FDD04,OUT027,3635.6318
FDQ01,OUT046,4475.2354
FDF28,OUT035,2105.653
FDD22,OUT010,283.04257
FDY19,OUT046,1824.4296
FDN33,OUT035,1434.8016
FDV36,OUT035,2064.8848
FDW01,OUT010,302.69177
FDJ28,OUT049,2784.2
FDB17,OUT035,3069.0762
FDM40,OUT049,1836.2104
FDV46,OUT045,2003.8319
FDQ44,OUT049,1847.8629
NCD42,OUT046,838.0408
DRH37,OUT046,2273.2285
FDR10,OUT018,2443.6538
NCD06,OUT027,1533.9498
FDI53,OUT046,2445.8193
FDG16,OUT035,3572.525
DRB25,OUT046,1235.693
FDY09,OUT046,2931.382
FDX48,OUT045,2660.0488
FDC03,OUT010,398.32626
FDT47,OUT035,1770.052
FDW44,OUT027,5220.204
FDT24,OUT017,1105.499
FDT12,OUT019,699.7412
NCS38,OUT035,1883.9939
FDO39,OUT035,2782.2942
FDA13,OUT046,898.23065
FDO48,OUT035,4151.5137
DRJ01,OUT017,2265.6968
FDD53,OUT018,503.99866
NCT05,OUT049,4457.918
FDQ51,OUT045,650.59784
FDU60,OUT013,2771.327
FDC59,OUT046,1118.0363
FDP36,OUT035,746.76196
NCM19,OUT017,1465.0781
FDL16,OUT035,758.9829
FDE50,OUT018,2882.6055
NCR18,OUT013,743.0073
NCD30,OUT035,1495.7318
FDH31,OUT013,1317.0104
FDD56,OUT019,360.94025
FDC47,OUT049,3807.0618
FDZ21,OUT045,1274.1326
FDM01,OUT049,1376.5858
FDF24,OUT013,1265.9253
FDW23,OUT017,746.1876
FDY52,OUT018,673.0987
DRH37,OUT027,4264.705
DRO47,OUT027,2735.5688
FDR25,OUT049,4937.8135
FDQ24,OUT027,7127.9067
DRJ51,OUT018,3907.165
NCU06,OUT035,3499.967
NCV18,OUT018,839.7763
NCC06,OUT027,3205.4998
FDZ01,OUT018,1740.514
FDT14,OUT017,2215.4368
FDD11,OUT019,457.1634
FDN09,OUT017,4350.5283
NCO18,OUT010,433.03113
FDZ50,OUT045,2502.525
FDS44,OUT013,4136.843
FDI36,OUT045,3192.471
FDA26,OUT010,466.8676
NCY53,OUT049,1898.3066
FDF32,OUT049,3385.9688
FDF59,OUT010,174.45842
FDB20,OUT046,1418.8634
DRH11,OUT035,753.55475
FDT03,OUT049,3771.0923
NCH06,OUT035,3870.045
FDR55,OUT049,2924.1367
FDI10,OUT035,2445.0925
FDZ12,OUT045,2090.766
FDM12,OUT049,2973.1982
DRB25,OUT045,1608.26
NCS41,OUT013,2777.2456
NCT53,OUT049,2702.4177
NCD55,OUT013,707.73425
FDY08,OUT049,2252.699
NCP55,OUT049,764.1494
FDA33,OUT013,2574.0798
FDQ33,OUT013,2542.9126
FDE45,OUT027,5659.8477
FDT26,OUT013,1948.5183
NCV53,OUT049,4051.4324
FDK60,OUT027,2501.5842
NCJ29,OUT046,1546.7561
FDI15,OUT045,4415.514
FDX21,OUT013,1909.4982
FDV49,OUT019,782.727
DRO59,OUT046,1273.7865
FDZ14,OUT045,1680.3413
FDP32,OUT027,3957.1106
FDC33,OUT017,3609.1978
FDT14,OUT010,288.89346
NCN54,OUT027,2011.1703
FDR57,OUT027,4248.825
DRK12,OUT046,452.24963
FDX52,OUT049,2612.685
FDX08,OUT010,390.70767
FDP10,OUT010,281.50565
NCP50,OUT045,1037.3904
NCL06,OUT013,4686.6133
FDP25,OUT013,3897.0042
FDE53,OUT013,1748.7705
FDL27,OUT017,913.518
FDC35,OUT049,2876.532
DRJ47,OUT010,360.958
FDD16,OUT018,995.58234
NCN42,OUT049,2893.8728
FDC38,OUT027,3998.2312
NCO07,OUT045,3204.1106
FDQ20,OUT049,668.3853
FDI32,OUT046,1621.4347
FDN20,OUT010,366.0021
DRJ51,OUT027,7503.3735
FDU08,OUT045,1275.3083
DRN37,OUT019,288.95554
FDD05,OUT010,267.59204
FDW15,OUT046,2027.9344
FDI52,OUT046,1818.5952
DRM11,OUT049,4307.8374
NCO06,OUT045,597.5384
FDU38,OUT049,2514.525
FDU59,OUT018,2288.4966
FDJ10,OUT046,2376.3542
FDM13,OUT049,2172.8154
NCJ30,OUT019,245.49748
FDM45,OUT018,1970.3977
FDP36,OUT045,920.91504
NCD30,OUT010,230.25702
FDN48,OUT017,1344.404
FDY32,OUT049,2623.9387
FDU47,OUT046,2476.7776
FDF17,OUT019,407.78802
FDP34,OUT017,2376.305
FDA47,OUT049,2565.3638
DRD27,OUT027,2940.9795
FDW38,OUT045,875.0539
FDZ15,OUT019,307.8877
FDZ03,OUT027,4805.988
NCN19,OUT049,3024.5024
FDG02,OUT035,3616.8525
FDS31,OUT035,3263.0635
FDW43,OUT019,630.1324
FDZ47,OUT010,168.65381
FDO57,OUT017,2582.8794
NCL07,OUT013,828.65466
NCV42,OUT013,1666.4033
FDP40,OUT017,1612.1088
FDP48,OUT019,404.64374
FDH21,OUT017,5080.065
NCP02,OUT049,917.52795
FDK24,OUT049,896.0226
FDC41,OUT045,950.99567
FDF08,OUT017,1470.4574
FDO49,OUT017,1024.2883
FDS56,OUT027,8550.231
FDX46,OUT018,968.47314
FDQ07,OUT013,3853.6687
FDC32,OUT010,201.68445
FDT21,OUT019,617.393
FDG58,OUT045,2014.5798
FDW14,OUT049,931.01465
DRA12,OUT027,3681.5515
FDV27,OUT013,1171.2667
DRD25,OUT013,2067.8455
DRF48,OUT027,4907.934
FDX24,OUT017,1457.6475
DRJ51,OUT046,3806.3108
FDE45,OUT045,2629.6077
FDE14,OUT046,2056.3813
FDG53,OUT045,1791.2925
FDT08,OUT046,2413.516
DRC27,OUT027,8147.2456
FDG20,OUT035,3033.2468
FDC21,OUT046,1844.1626
FDV31,OUT018,2761.8936
FDB58,OUT045,2046.3978
FDV23,OUT046,2170.666
FDA25,OUT019,282.34604
FDC15,OUT046,2036.6477
FDU47,OUT049,2499.3943
FDE23,OUT013,802.4876
FDS08,OUT013,3147.6074
FDW03,OUT027,2539.589
FDJ60,OUT018,2595.3123
FDM34,OUT017,2219.4326
FDW33,OUT013,1838.7236
FDZ40,OUT013,986.25085
FDE33,OUT018,941.70715
NCC06,OUT010,336.20813
FDU11,OUT046,2179.4773
FDL44,OUT017,3027.1304
NCZ29,OUT017,1929.7506
FDG28,OUT010,613.1685
FDL12,OUT018,860.95496
FDD52,OUT017,2058.0537
FDO15,OUT013,972.40015
NCN29,OUT027,1809.2678
FDW36,OUT013,1602.7753
FDB21,OUT046,3545.5066
FDZ28,OUT013,2335.918
FDY10,OUT035,2182.6729
DRG39,OUT017,947.2076
FDN28,OUT013,1526.6146
FDV15,OUT035,1362.8386
DRI13,OUT035,3626.5754
FDH20,OUT046,1649.0387
FDY51,OUT013,4381.0776
FDE16,OUT013,3911.9014
FDX40,OUT018,469.9382
FDC48,OUT018,1033.6376
FDS14,OUT046,2408.7083
FDX56,OUT017,3731.1267
FDI10,OUT046,2775.5117
FDI14,OUT013,2329.5774
DRM48,OUT013,874.44336
NCH07,OUT027,4037.6895
FDY26,OUT013,4038.389
FDD02,OUT027,3767.919
FDM12,OUT046,3376.1255
DRF01,OUT010,428.65903
FDV36,OUT046,1911.2214
DRI59,OUT013,3513.9194
FDV03,OUT018,2292.8992
FDO39,OUT017,3078.5498
NCB07,OUT018,2645.0269
FDH38,OUT027,3713.6443
FDZ13,OUT035,1076.2058
NCZ30,OUT046,1707.814
NCA06,OUT035,818.53644
FDB04,OUT049,960.4512
FDN50,OUT013,1653.7828
NCG06,OUT049,4967.5635
NCY17,OUT018,892.6226
FDC23,OUT046,2482.049
FDK33,OUT049,3730.3623
FDR03,OUT049,3832.267
FDZ07,OUT045,975.3538
FDO38,OUT013,1341.4631
FDS59,OUT046,2057.6619
DRM11,OUT019,719.06006
FDX52,OUT027,5325.867
DRJ35,OUT018,853.9817
NCP53,OUT046,4322.4326
FDW15,OUT019,384.905
DRI47,OUT045,2523.8992
DRZ11,OUT035,1612.1361
FDS02,OUT013,3210.526
DRD49,OUT018,3782.2214
FDW38,OUT049,795.22833
FDR21,OUT019,349.13684
FDE40,OUT013,958.5409
FDI02,OUT045,1704.2885
FDQ04,OUT045,642.0618
FDY14,OUT017,4830.2764
NCT54,OUT046,1391.1229
DRD25,OUT017,1637.4214
DRE01,OUT045,4132.9214
FDJ12,OUT010,451.7119
NCZ05,OUT049,1734.7078
DRB25,OUT019,188.70012
NCC31,OUT045,2241.716
FDM16,OUT045,959.9881
DRG11,OUT049,1470.3541
FDV24,OUT027,3851.2007
FDV43,OUT046,850.13586
FDG05,OUT018,1659.9226
FDV23,OUT010,302.4889
FDI58,OUT018,1488.5885
FDQ11,OUT017,4432.3926
FDC05,OUT027,5148.03
FDF40,OUT013,5165.9897
FDU02,OUT018,3640.9531
FDT32,OUT013,3416.9016
NCF06,OUT017,4606.2563
FDT46,OUT013,1128.287
FDR58,OUT010,235.03731
FDY04,OUT046,2736.2676
FDT58,OUT045,2039.2761
FDE46,OUT049,2608.6575
DRH11,OUT017,884.6627
DRI51,OUT046,2950.714
FDC35,OUT017,2550.394
FDP45,OUT035,4759.0356
FDC45,OUT017,3156.0981
FDU01,OUT045,3570.166
FDJ53,OUT010,224.15929
FDJ46,OUT017,2911.5396
FDX07,OUT013,3675.8652
NCI30,OUT049,4798.4243
FDE47,OUT027,2628.43
FDV48,OUT045,1353.8378
FDN16,OUT019,182.18628
FDM52,OUT013,2800.4731
FDA32,OUT027,7063.687
FDH05,OUT017,3692.5798
FDW25,OUT010,238.01044
FDQ09,OUT046,2111.4448
NCM17,OUT010,100.45532
DRM59,OUT046,2487.1313
FDV47,OUT027,2702.3374
DRE15,OUT035,893.7026
FDS25,OUT010,266.39008
NCZ05,OUT018,1446.5342
NCV05,OUT019,425.50546
DRM37,OUT046,2666.8193
FDV58,OUT027,5311.737
FDN22,OUT027,7348.1626
NCO06,OUT049,761.82776
FDT56,OUT019,185.4955
FDM02,OUT013,1543.3726
FDA09,OUT046,2587.0015
NCC06,OUT035,1948.5841
NCL54,OUT049,2741.8442
NCB55,OUT017,829.81744
FDB12,OUT017,1516.9551
NCA54,OUT049,3194.2039
NCS38,OUT049,1683.3895
FDC02,OUT049,5215.1006
FDK44,OUT019,342.0643
FDE16,OUT035,3501.5188
NCS05,OUT035,2534.7266
FDZ59,OUT045,2760.5474
FDI20,OUT017,3979.8003
FDQ14,OUT046,2274.279
FDF53,OUT017,3112.4885
FDW25,OUT017,1843.5878
NCQ43,OUT010,274.8503
FDX52,OUT013,3370.0908
FDE28,OUT045,2997.027
FDN15,OUT017,1975.8047
FDO28,OUT017,1622.5088
FDQ33,OUT045,1791.6597
FDM22,OUT010,123.41035
FDJ03,OUT017,1009.2866
FDI16,OUT045,613.76935
FDI09,OUT027,8839.623
FDX55,OUT013,4202.702
FDS23,OUT027,3676.4656
DRC12,OUT045,3253.8857
FDH41,OUT049,3250.5918
FDN01,OUT013,2819.1846
FDV55,OUT045,2012.9585
NCJ19,OUT013,1052.3696
NCY29,OUT010,142.00221
FDP03,OUT018,1820.8992
FDZ52,OUT045,1561.879
FDH31,OUT010,212.064
FDQ19,OUT018,4287.1396
FDS15,OUT035,1348.3328
FDN32,OUT017,3361.1838
FDH32,OUT049,1459.9443
FDF33,OUT017,3634.5908
FDJ22,OUT046,2902.8464
FDG56,OUT010,140.12027
FDC05,OUT046,2892.0815
FDK09,OUT013,4039.8574
NCV29,OUT045,2740.7563
NCC43,OUT019,469.5727
NCA42,OUT049,2508.461
FDC10,OUT046,1981.3563
FDC16,OUT013,1294.0454
NCL17,OUT013,2131.834
FDA51,OUT035,2151.67
FDW01,OUT017,2801.1
NCF30,OUT045,1750.4495
FDN49,OUT013,877.87836
FDY20,OUT045,1358.8153
FDC15,OUT045,2129.5364
FDY24,OUT046,1239.9697
NCG43,OUT017,1446.0767
FDA48,OUT013,3713.3245
NCF55,OUT017,704.29755
FDL38,OUT049,1299.5142
NCQ29,OUT018,4251.3364
FDC34,OUT017,2186.1548
FDP36,OUT027,1623.0597
FDN50,OUT010,205.63904
FDO23,OUT049,1782.0371
FDT56,OUT013,1108.9097
FDT13,OUT027,5709.059
FDZ03,OUT013,3111.7585
FDQ03,OUT010,682.38794
FDU44,OUT045,2617.2695
FDD03,OUT049,3304.864
NCH30,OUT013,1660.8032
FDS60,OUT010,423.11606
FDG08,OUT046,2542.4612
FDX38,OUT017,971.9615
FDD22,OUT017,1811.4174
FDW51,OUT013,3917.3733
FDL09,OUT017,2603.469
FDZ60,OUT045,1601.5768
NCH07,OUT046,2154.9988
NCQ41,OUT049,3295.8486
FDW04,OUT049,1526.9553
FDI08,OUT027,7947.5674
FDR19,OUT019,315.74298
FDV13,OUT046,1781.7438
FDB52,OUT017,4637.5986
FDZ48,OUT027,2763.5833
NCO14,OUT049,803.16296
FDZ50,OUT013,3037.7576
FDN27,OUT019,264.43018
FDQ60,OUT013,1975.9026
FDR49,OUT017,1264.0288
DRJ35,OUT027,1608.649
DRI49,OUT017,1457.8716
FDB47,OUT017,3364.0066
FDP37,OUT010,346.93887
FDR26,OUT049,2583.7007
FDY31,OUT019,307.21228
FDC11,OUT045,1108.9751
DRP47,OUT035,5041.856
NCY54,OUT018,1923.2144
FDR27,OUT046,1860.4069
FDQ21,OUT019,300.0741
NCQ29,OUT035,4591.0254
FDJ02,OUT046,3259.9854
FDE21,OUT018,1548.1567
FDM39,OUT046,2769.758
FDZ01,OUT017,2065.24
NCB19,OUT018,902.2262
FDU03,OUT046,2760.2322
FDP27,OUT049,3305.4417
DRF01,OUT045,2301.0098
FDM03,OUT049,1635.9406
FDV01,OUT046,2917.6536
FDS16,OUT046,2320.369
FDO45,OUT035,1411.5692
NCX06,OUT035,2872.3997
FDP13,OUT046,1115.3263
NCR38,OUT018,3488.5942
FDA01,OUT013,1117.8125
FDT26,OUT017,2076.4995
FDD44,OUT027,8344.842
FDB26,OUT013,1080.8485
FDP45,OUT019,594.96313
NCP55,OUT046,641.9092
FDT23,OUT017,1212.7163
FDO51,OUT045,641.5245
FDA44,OUT046,966.895
NCJ31,OUT018,5176.6885
FDX37,OUT045,1530.3201
NCD18,OUT049,4482.363
FDN40,OUT027,4056.9465
FDL33,OUT017,3048.1824
DRF48,OUT035,2960.7664
FDW08,OUT035,1656.6843
FDX39,OUT018,3379.3848
FDB38,OUT049,2826.6074
FDY46,OUT018,2614.2532
NCB06,OUT049,2517.9094
FDA34,OUT035,3466.9128
FDA35,OUT045,1920.1279
FDQ07,OUT035,4096.546
FDU32,OUT045,1703.2977
FDU26,OUT013,1926.9653
FDU13,OUT010,324.16763
FDO09,OUT035,4276.529
FDW03,OUT019,199.68053
FDB38,OUT013,2829.7666
FDL26,OUT010,298.73157
NCN43,OUT045,1467.5349
FDH08,OUT045,3912.7063
NCC31,OUT019,339.1581
FDH14,OUT035,2577.5388
FDL40,OUT017,1697.698
FDD20,OUT035,1974.2548
NCV53,OUT035,4448.507
FDD16,OUT045,1053.9059
FDP24,OUT035,1743.0122
FDQ25,OUT045,2736.0789
FDM38,OUT035,1144.0544
NCT18,OUT010,437.5389
FDM34,OUT049,2159.3008
DRH37,OUT010,357.74393
NCE07,OUT013,2301.8123
FDG12,OUT013,1864.843
FDB59,OUT010,503.67233
FDS10,OUT018,2698.6152
FDN21,OUT010,435.62183
FDM02,OUT045,1386.2997
FDO44,OUT049,1717.7728
NCN17,OUT017,1637.7164
FDH16,OUT018,976.7115
FDL44,OUT046,2651.8223
FDY47,OUT017,2022.0499
DRI39,OUT046,953.3505
NCX54,OUT018,1145.2571
FDE59,OUT046,623.89667
FDO46,OUT045,2759.3394
DRE13,OUT046,1020.5597
FDW14,OUT013,1315.1222
FDF35,OUT046,1430.9747
FDO50,OUT019,264.87784
DRF49,OUT017,1694.1356
FDT60,OUT049,1918.5847
FDP38,OUT045,854.0939
FDA31,OUT027,5240.4565
FDY52,OUT010,89.71442
FDD03,OUT027,5958.518
FDN52,OUT018,833.17944
FDU20,OUT010,271.89737
FDD22,OUT035,1985.6075
NCB55,OUT019,90.75494
FDN27,OUT045,1691.4005
FDD16,OUT013,1460.9773
FDW48,OUT046,1299.4886
DRN35,OUT045,613.6229
FDX25,OUT049,2910.9053
DRD49,OUT049,4366.6543
FDE21,OUT019,264.2929
FDN44,OUT035,2719.4585
DRC01,OUT049,548.79205
NCK30,OUT046,3363.42
FDU39,OUT013,877.96716
FDB49,OUT013,1508.6669
FDS12,OUT045,1924.1317
FDR57,OUT018,2565.8027
FDX22,OUT027,5698.7124
FDC60,OUT013,1472.0967
NCE42,OUT049,4797.725
NCK42,OUT049,3656.874
DRE01,OUT017,3779.2375
FDE57,OUT018,2106.3994
DRK59,OUT019,840.6503
FDB10,OUT027,6528.2114
FDQ25,OUT046,3504.7085
FDY26,OUT017,3848.6682
FDG28,OUT049,3571.3872
FDM14,OUT049,1726.5607
NCH29,OUT049,1708.7543
FDD48,OUT049,1804.7123
FDC17,OUT045,3030.978
DRH49,OUT027,2181.3242
FDN44,OUT018,2360.882
FDC29,OUT045,1510.1746
DRK01,OUT019,167.3873
FDD48,OUT017,1717.1603
FDB59,OUT013,3963.1765
FDY45,OUT010,680.0965
FDX60,OUT035,1041.3754
FDT09,OUT010,304.2733
DRB24,OUT018,2035.6898
FDL13,OUT035,5245.6133
FDN16,OUT035,1555.9922
FDK57,OUT013,2098.2659
FDO22,OUT027,2249.412
FDC57,OUT010,449.40222
FDZ13,OUT027,2094.6362
FDW27,OUT013,2865.1086
FDX10,OUT049,756.72363
FDY08,OUT018,2132.637
FDA49,OUT017,1699.2938
FDC32,OUT018,1285.8135
FDO04,OUT035,977.1052
NCZ54,OUT013,2513.102
FDY40,OUT045,788.3864
FDW36,OUT045,1516.6642
FDE11,OUT017,2807.904
DRE37,OUT045,3027.4788
NCK19,OUT017,3026.8313
FDT19,OUT035,2980.443
FDE56,OUT045,1027.6351
FDZ57,OUT010,283.24054
FDB35,OUT035,1599.5826
FDF09,OUT010,67.117775
FDO34,OUT046,2797.3242
FDA55,OUT046,3660.4966
NCM18,OUT035,1076.5518
FDJ20,OUT019,267.3665
DRQ35,OUT019,312.26608
FDG02,OUT013,3478.6501
NCU29,OUT018,2050.3743
FDL27,OUT027,1751.0413
NCA54,OUT035,2816.83
FDJ32,OUT035,941.38007
FDB21,OUT019,621.12164
FDR46,OUT035,2380.3645
FDZ32,OUT046,2055.49
DRF36,OUT017,3267.0408
NCU54,OUT017,2790.513
NCI31,OUT017,730.6768
DRA59,OUT035,2426.1096
NCC55,OUT045,693.9229
FDE44,OUT018,827.39746
NCN26,OUT018,1330.9973
FDC11,OUT049,953.8073
FDV24,OUT035,2530.6885
FDR40,OUT019,194.74901
NCQ17,OUT049,2354.4392
FDC46,OUT045,2288.0522
NCM18,OUT046,890.29785
FDK16,OUT046,1402.1757
FDI28,OUT017,1280.1649
FDS11,OUT018,3149.047
DRD13,OUT046,712.7283
FDL36,OUT035,1198.0471
FDI27,OUT013,809.62225
FDJ53,OUT019,182.26285
FDS44,OUT045,4704.6772
FDE28,OUT046,3412.5554
FDQ33,OUT018,2200.935
FDB37,OUT017,4135.182
FDQ31,OUT045,1393.6947
NCQ05,OUT046,2850.3616
FDE10,OUT013,2114.5168
FDF38,OUT017,1077.7305
FDE50,OUT019,493.01904
DRG37,OUT010,347.28235
NCH06,OUT049,4180.0713
FDY14,OUT045,4375.863
FDO27,OUT017,1293.5503
FDQ19,OUT049,4176.2725
FDZ26,OUT019,635.1272
FDN51,OUT013,5358.6294
FDK20,OUT035,2123.895
FDD40,OUT018,3149.7056
DRI25,OUT018,661.01245
FDH56,OUT017,2073.783
FDI36,OUT027,5621.611
DRH11,OUT018,834.15454
NCV18,OUT017,1048.167
DRI01,OUT049,2625.5115
DRE48,OUT049,3112.2095
FDS51,OUT035,940.7333
FDM38,OUT017,1275.5603
FDB60,OUT027,5310.5737
FDY58,OUT035,4314.2383
FDY22,OUT045,1865.2461
FDF11,OUT027,6104.2944
FDZ51,OUT035,1259.2388
FDQ45,OUT017,3333.8508
FDF17,OUT035,3143.3247
NCF31,OUT027,3902.3237
FDA37,OUT013,2196.7236
FDO51,OUT046,838.95636
FDF34,OUT013,3521.9849
FDD57,OUT018,1231.9048
FDO37,OUT046,3807.59
FDR49,OUT049,935.2308
FDS39,OUT049,2257.9822
FDI48,OUT027,1575.3809
DRM35,OUT049,2658.0015
FDV57,OUT035,2886.8716
FDZ55,OUT013,2901.4595
FDI28,OUT035,1261.3774
FDS21,OUT045,971.5831
FDT34,OUT013,1906.746
DRI25,OUT035,922.8019
FDT47,OUT010,202.99634
DRH39,OUT045,1193.2892
NCD54,OUT045,2060.7288
FDU16,OUT027,2070.6785
NCW29,OUT045,2040.7205
FDV25,OUT027,6666.003
FDM56,OUT035,1670.9662
FDZ04,OUT027,1703.3575
FDG59,OUT019,27.496902
FDI56,OUT045,1250.6743
FDS33,OUT035,1365.3005
FDC23,OUT049,2499.2393
FDT11,OUT049,3617.1833
FDG17,OUT045,3755.3086
FDZ44,OUT045,1615.0948
FDJ52,OUT013,2894.96
DRI23,OUT046,2524.6943
DRE15,OUT010,128.34525
NCF07,OUT013,1499.5494
NCR29,OUT049,1072.3052
FDE44,OUT019,205.34172
FDT23,OUT035,1451.7223
NCG06,OUT017,4357.6685
NCU41,OUT010,646.49304
FDH46,OUT017,1749.5531
FDV31,OUT013,3155.931
NCT41,OUT027,4172.7793
FDE22,OUT027,4366.0186
FDC26,OUT045,1592.6819
DRF51,OUT017,884.4337
NCY53,OUT019,251.43463
FDY21,OUT017,2947.4768
FDL27,OUT013,988.4743
FDZ34,OUT049,2714.169
NCF43,OUT010,322.821
FDC21,OUT035,1770.1165
FDL26,OUT013,2443.1116
FDT25,OUT010,287.17892
NCR30,OUT046,939.60986
DRL23,OUT019,322.66544
NCR05,OUT049,3138.2893
